Date,Tournament,Surface,Rd,Rk,vRk,,Score,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
21_Mar_2012,Miami Masters,Hard,R16,1,17,(1)Djokovic d. (17)Richard Gasquet [FRA],7-5 6-3,,1.37,9.20%,0.00%,58.50%,78.90%,55.60%,7-Jun,1:40
21_Mar_2012,Miami Masters,Hard,R32,1,27,(1)Djokovic d. (27)Viktor Troicki [SRB],6-3 6-4,,1.41,3.00%,1.50%,65.70%,72.70%,60.90%,8-Jul,1:26
21_Mar_2012,Miami Masters,Hard,R64,1,42,(1)Djokovic d. Marcos Baghdatis [CYP],6-4 6-4,,1.13,3.10%,1.60%,62.50%,80.00%,62.50%,2-Feb,1:32
8_Mar_2012,Indian Wells Masters,Hard,SF,1,11,(11)John Isner [USA] d. (1)Djokovic,7-6(7) 3-6 7-6(5), (ch),1.18,7.20%,1.80%,64.90%,77.80%,61.50%,2-Jan,2:46
8_Mar_2012,Indian Wells Masters,Hard,QF,1,12,(1)Djokovic d. (12)Nicolas Almagro [ESP],6-3 6-4, (ch),1.78,9.40%,0.00%,58.50%,77.40%,72.70%,0/1,1:23
8_Mar_2012,Indian Wells Masters,Hard,R16,1,45,(1)Djokovic d. Pablo Andujar [ESP],6-0 6-7(5) 6-2,,1.32,4.00%,0.00%,67.00%,68.70%,60.60%,8-Aug,2:16
8_Mar_2012,Indian Wells Masters,Hard,R32,1,30,(1)Djokovic d. (29)Kevin Anderson [RSA],6-2 6-3,,1.3,6.80%,4.10%,58.90%,67.40%,60.00%,3-Mar,1:37
8_Mar_2012,Indian Wells Masters,Hard,R64,1,145,(1)Djokovic d. (Q)Andrey Golubev [KAZ],6-3 6-2,,1.7,2.00%,2.00%,60.80%,77.40%,60.00%,2-Jan,1:20
27_Feb_2012,Dubai,Hard,SF,1,4,(3)Andy Murray [GBR] d. (1)Djokovic,6-2 7-5, (ch),0.77,4.00%,0.00%,68.00%,67.60%,37.50%,5-Jan,1:23
27_Feb_2012,Dubai,Hard,QF,1,9,(1)Djokovic d. (7)Janko Tipsarevic [SRB],6-1 7-6(6),,1.66,11.70%,1.70%,66.70%,75.00%,75.00%,0/0,1:37
27_Feb_2012,Dubai,Hard,R16,1,74,(1)Djokovic d. Sergiy Stakhovsky [UKR],7-6(5) 6-3,,1.31,12.30%,6.20%,69.20%,80.00%,45.00%,2-Jan,1:29
27_Feb_2012,Dubai,Hard,R32,1,72,(1)Djokovic d. Cedrik Marcel Stebe [GER],6-4 6-2,,1.49,5.20%,3.40%,65.50%,76.30%,60.00%,3-Mar,1:29
16_Jan_2012,Australian Open,Hard,F,1,2,(1)Djokovic d. (2)Rafael Nadal [ESP],5-7 6-4 6-2 6-7(5) 7-5, (ch),1.21,5.40%,1.20%,59.00%,68.40%,63.20%,6-Feb,5:53
16_Jan_2012,Australian Open,Hard,SF,1,4,(1)Djokovic d. (4)Andy Murray [GBR],6-3 3-6 6-7(4) 6-1 7-5, (ch),1.16,6.40%,3.50%,60.80%,66.30%,44.80%,17/24,4:50
16_Jan_2012,Australian Open,Hard,QF,1,5,(1)Djokovic d. (5)David Ferrer [ESP],6-4 7-6(4) 6-1, (ch),1.39,3.30%,0.00%,51.60%,72.30%,65.90%,4-Feb,2:44
16_Jan_2012,Australian Open,Hard,R16,1,181,(1)Djokovic d. (WC)Lleyton Hewitt [AUS],6-1 6-3 4-6 6-3, (ch),1.4,14.70%,2.90%,61.80%,73.00%,56.40%,6-Feb,2:56
16_Jan_2012,Australian Open,Hard,R32,1,81,(1)Djokovic d. Nicolas Mahut [FRA],6-0 6-1 6-1,,2.87,13.50%,1.90%,61.50%,84.40%,70.00%,1-Jan,1:14
16_Jan_2012,Australian Open,Hard,R64,1,56,(1)Djokovic d. Santiago Giraldo [COL],6-3 6-2 6-1,,1.99,13.80%,3.10%,55.40%,80.60%,65.50%,2-Jan,1:42
16_Jan_2012,Australian Open,Hard,R128,1,109,(1)Djokovic d. Paolo Lorenzi [ITA],6-2 6-0 6-0,,1.98,6.50%,1.60%,72.60%,73.30%,47.10%,5-Apr,1:32
20_Nov_2011,Tour Finals,Hard,RR,1,7,Djokovic d. Tomas Berdych [CZE],3-6 6-3 7-6(3),,1.08,4.30%,3.20%,64.90%,70.50%,51.50%,7-Apr,2:39
20_Nov_2011,Tour Finals,Hard,RR,1,5,David Ferrer [ESP] d. Djokovic,6-3 6-1, (ch),0.5,3.40%,5.10%,54.20%,65.60%,33.30%,7-Mar,1:15
20_Nov_2011,Tour Finals,Hard,RR,1,9,Janko Tipsarevic [SRB] d. Djokovic,3-6 6-3 6-3, (ch),1.09,10.80%,2.70%,64.90%,75.00%,46.20%,7-Mar,2:08
7_Nov_2011,Paris Masters,Hard,QF,1,8,(6)Jo Wilfried Tsonga [FRA] d. (1)Djokovic,W/O,,,,,,,,,
7_Nov_2011,Paris Masters,Hard,R16,1,19,(1)Djokovic d. (15)Viktor Troicki [SRB],4-6 6-3 6-1,,1.19,3.20%,4.20%,65.30%,66.10%,45.50%,14-Nov,1:56
7_Nov_2011,Paris Masters,Hard,R32,1,39,(1)Djokovic d. Ivan Dodig [CRO],6-4 6-3,,1.81,5.70%,3.80%,54.70%,89.70%,62.50%,0/0,1:31
31_Oct_2011,Basel,Hard,SF,1,32,(WC)Kei Nishikori [JPN] d. (1)Djokovic,2-6 7-6(4) 6-0,,0.89,6.60%,4.40%,67.00%,67.20%,33.30%,7-Feb,2:16
31_Oct_2011,Basel,Hard,QF,1,59,(1)Djokovic d. Marcos Baghdatis [CYP],2-6 6-2 6-3,,1.19,5.30%,2.70%,66.70%,70.00%,64.00%,3-Jan,1:39
31_Oct_2011,Basel,Hard,R16,1,64,(1)Djokovic d. (Q)Lukasz Kubot [POL],6-1 6-2,,2.2,18.60%,4.70%,62.80%,81.50%,68.80%,0/0,0:55
31_Oct_2011,Basel,Hard,R32,1,47,(1)Djokovic d. Xavier Malisse [BEL],6-2 4-6 7-5,,1.25,9.50%,8.30%,56.00%,80.90%,56.80%,8-Jun,2:13
16_Sep_2011,Davis Cup WG SF: SRB vs ARG,Hard,RR,1,17,Juan Martin Del Potro [ARG] d. Djokovic,7-6(5) 3-0 RET,,,,,,,,,
29_Aug_2011,US Open,Hard,F,1,2,(1)Djokovic d. (2)Rafael Nadal [ESP],6-2 6-4 6-7(3) 6-1, (ch),1.22,5.50%,0.80%,66.10%,65.50%,44.20%,14-Aug,4:10
29_Aug_2011,US Open,Hard,SF,1,3,(1)Djokovic d. (3)Roger Federer [SUI],6-7(7) 4-6 6-3 6-2 7-5, (ch),1.3,5.70%,4.30%,58.60%,82.90%,55.20%,5-Feb,3:51
29_Aug_2011,US Open,Hard,QF,1,20,(1)Djokovic d. (20)Janko Tipsarevic [SRB],7-6(2) 6-7(3) 6-0 3-0 RET,,1.24,6.30%,1.60%,65.10%,64.60%,50.00%,13-Sep,3:27
29_Aug_2011,US Open,Hard,R16,1,23,(1)Djokovic d. (22)Alexandr Dolgopolov [UKR],7-6(14) 6-4 6-2,,1.31,1.90%,2.90%,65.70%,75.40%,52.80%,6-Apr,2:26
29_Aug_2011,US Open,Hard,R32,1,39,(1)Djokovic d. Nikolay Davydenko [RUS],6-3 6-4 6-2,,1.63,5.00%,0.00%,61.30%,75.50%,64.50%,2-Jan,2:07
29_Aug_2011,US Open,Hard,R64,1,74,(1)Djokovic d. Carlos Berlocq [ARG],6-0 6-0 6-2, (ch),1.98,8.90%,0.00%,66.10%,67.60%,63.20%,4-Feb,1:30
29_Aug_2011,US Open,Hard,R128,1,197,(1)Djokovic d. (Q)Conor Niland [IRL],6-0 5-1 RET,,3.67,10.00%,3.30%,73.30%,86.40%,62.50%,0/0,0:44
14_Aug_2011,Cincinnati Masters,Hard,F,1,4,(4)Andy Murray [GBR] d. (1)Djokovic,6-4 3-0 RET, (ch),0.54,0.00%,2.00%,66.00%,54.50%,29.40%,6-Feb,1:12
14_Aug_2011,Cincinnati Masters,Hard,SF,1,9,(1)Djokovic d. (8)Tomas Berdych [CZE],7-5 RET, (ch),1.51,13.30%,10.00%,66.70%,80.00%,50.00%,2-Jan,0:53
14_Aug_2011,Cincinnati Masters,Hard,QF,1,8,(1)Djokovic d. (6)Gael Monfils [FRA],3-6 6-4 6-3,,1.14,2.20%,4.30%,62.40%,70.70%,48.60%,5-Feb,2:33
14_Aug_2011,Cincinnati Masters,Hard,R16,1,29,(1)Djokovic d. (Q)Radek Stepanek [CZE],6-3 6-3,,1.46,5.90%,2.00%,47.10%,70.80%,51.90%,4-Jan,1:22
14_Aug_2011,Cincinnati Masters,Hard,R32,1,78,(1)Djokovic d. (WC)Ryan Harrison [USA],6-2 6-3,,1.58,5.80%,1.90%,63.50%,72.70%,52.60%,3-Jan,1:17
8_Aug_2011,Canada Masters,Hard,F,1,8,(1)Djokovic d. (6)Mardy Fish [USA],6-2 3-6 6-4, (ch),1.09,4.20%,2.10%,63.50%,70.50%,51.40%,10-Aug,2:24
8_Aug_2011,Canada Masters,Hard,SF,1,16,(1)Djokovic d. (13)Jo Wilfried Tsonga [FRA],6-4 3-0 RET, (ch),1.89,2.60%,0.00%,71.80%,78.60%,72.70%,0/0,0:59
8_Aug_2011,Canada Masters,Hard,QF,1,7,(1)Djokovic d. (5)Gael Monfils [FRA],6-2 6-1,,1.68,1.80%,0.00%,73.20%,68.30%,66.70%,3-Mar,1:14
8_Aug_2011,Canada Masters,Hard,R16,1,29,(1)Djokovic d. Marin Cilic [CRO],7-5 6-2,,1.27,1.50%,1.50%,72.70%,77.10%,50.00%,3-Mar,1:35
8_Aug_2011,Canada Masters,Hard,R32,1,30,(1)Djokovic d. Nikolay Davydenko [RUS],7-5 6-1,,1.25,3.30%,5.00%,63.30%,52.60%,54.50%,8-Apr,1:36
20_Jun_2011,Wimbledon,Grass,F,2,1,(2)Djokovic d. (1)Rafael Nadal [ESP],6-4 6-1 1-6 6-3, (ch),1.16,7.40%,1.10%,72.60%,72.50%,53.80%,6-Mar,2:28
20_Jun_2011,Wimbledon,Grass,SF,2,19,(2)Djokovic d. (12)Jo Wilfried Tsonga [FRA],7-6(4) 6-2 6-7(9) 6-3, (ch),1.51,4.20%,0.80%,65.80%,77.20%,68.30%,5-Feb,3:07
20_Jun_2011,Wimbledon,Grass,QF,2,158,(2)Djokovic d. (Q)Bernard Tomic [AUS],6-2 3-6 6-3 7-5,,1.25,12.80%,3.70%,63.30%,78.30%,45.00%,5-Feb,2:41
20_Jun_2011,Wimbledon,Grass,R16,2,35,(2)Djokovic d. (19)Michael Llodra [FRA],6-3 6-3 6-3,,2.13,12.50%,1.40%,69.40%,84.00%,72.70%,0/0,1:41
20_Jun_2011,Wimbledon,Grass,R32,2,30,(2)Djokovic d. (32)Marcos Baghdatis [CYP],6-4 4-6 6-3 6-4,,1.17,8.20%,3.30%,65.60%,75.00%,57.10%,5-Apr,3:15
20_Jun_2011,Wimbledon,Grass,R64,2,36,(2)Djokovic d. Kevin Anderson [RSA],6-3 6-4 6-2,,1.48,8.00%,4.60%,73.60%,75.00%,52.20%,6-May,1:54
20_Jun_2011,Wimbledon,Grass,R128,2,54,(2)Djokovic d. Jeremy Chardy [FRA],6-4 6-1 6-1,,2.74,14.80%,1.60%,73.80%,84.40%,75.00%,1-Jan,1:20
22_May_2011,Roland Garros,Clay,SF,2,3,(3)Roger Federer [SUI] d. (2)Djokovic,7-6(5) 6-3 3-6 7-6(5), (ch),0.82,4.20%,1.20%,66.70%,59.80%,60.70%,21/25,3:39
22_May_2011,Roland Garros,Clay,QF,2,49,(2)Djokovic d. Fabio Fognini [ITA],W/O,,,,,,,,,
22_May_2011,Roland Garros,Clay,R16,2,16,(2)Djokovic d. (13)Richard Gasquet [FRA],6-4 6-4 6-2,,2.44,11.40%,0.00%,70.00%,89.80%,66.70%,3-Mar,1:47
22_May_2011,Roland Garros,Clay,R32,2,26,(2)Djokovic d. (25)Juan Martin Del Potro [ARG],6-3 3-6 6-3 6-2,,1.54,6.30%,2.10%,59.40%,77.20%,64.10%,5-Mar,2:56
22_May_2011,Roland Garros,Clay,R64,2,60,(2)Djokovic d. Victor Hanescu [ROU],6-4 6-1 2-3 RET,,2.74,3.70%,0.00%,74.10%,87.50%,78.60%,0/0,1:29
22_May_2011,Roland Garros,Clay,R128,2,71,(2)Djokovic d. Thiemo De Bakker [NED],6-2 6-1 6-3,,2.8,0.00%,3.40%,79.70%,83.00%,83.30%,1-Jan,1:32
8_May_2011,Rome Masters,Clay,F,2,1,(2)Djokovic d. (1)Rafael Nadal [ESP],6-4 6-4, (ch),1.19,0.00%,1.60%,75.40%,67.40%,46.70%,3-Jan,2:13
8_May_2011,Rome Masters,Clay,SF,2,4,(2)Djokovic d. (4)Andy Murray [GBR],6-1 3-6 7-6(2), (ch),1.16,4.20%,2.10%,68.80%,66.70%,46.70%,10-May,3:02
8_May_2011,Rome Masters,Clay,QF,2,5,(2)Djokovic d. (5)Robin Soderling [SWE],6-3 6-0,,1.73,8.00%,2.00%,62.00%,64.50%,68.40%,4-Mar,1:17
8_May_2011,Rome Masters,Clay,R16,2,14,(2)Djokovic d. (14)Stan Wawrinka [SUI],6-4 6-1,,1.43,3.30%,0.00%,60.70%,73.00%,62.50%,6-Jun,1:34
8_May_2011,Rome Masters,Clay,R32,2,141,(2)Djokovic d. (Q)Lukasz Kubot [POL],6-0 6-3,,2.32,0.00%,0.00%,69.80%,76.70%,76.90%,0/0,1:07
1_May_2011,Madrid Masters,Clay,F,2,1,(2)Djokovic d. (1)Rafael Nadal [ESP],7-5 6-4, (ch),1.3,5.20%,1.70%,56.90%,69.70%,52.00%,6-Mar,2:18
1_May_2011,Madrid Masters,Clay,SF,2,36,(2)Djokovic d. Thomaz Bellucci [BRA],4-6 6-4 6-1, (ch),1.15,7.50%,1.30%,63.70%,68.60%,62.10%,3-Jan,2:10
1_May_2011,Madrid Masters,Clay,QF,2,6,(2)Djokovic d. (6)David Ferrer [ESP],6-4 4-6 6-3,,1.28,7.10%,1.20%,65.90%,76.80%,41.40%,6-Mar,2:28
1_May_2011,Madrid Masters,Clay,R16,2,29,(2)Djokovic d. Guillermo Garcia Lopez [ESP],6-1 6-2,,8.27,14.70%,2.90%,61.80%,100.00%,84.60%,0/0,0:51
1_May_2011,Madrid Masters,Clay,R32,2,35,(2)Djokovic d. Kevin Anderson [RSA],6-3 6-4, (ch),1.53,3.60%,3.60%,70.90%,82.10%,56.30%,2-Feb,1:41
25_Apr_2011,Belgrade,Clay,F,2,37,(1)Djokovic d. Feliciano Lopez [ESP],7-6(4) 6-2, (ch),1.16,5.10%,7.70%,59.00%,80.40%,50.00%,7-Jul,1:56
25_Apr_2011,Belgrade,Clay,SF,2,36,(1)Djokovic d. (7)Janko Tipsarevic [SRB],W/O,,,,,,,,,
25_Apr_2011,Belgrade,Clay,QF,2,85,(1)Djokovic d. Blaz Kavcic [SLO],6-3 6-2,,1.37,3.40%,5.10%,61.00%,72.20%,52.20%,2-Jan,1:26
25_Apr_2011,Belgrade,Clay,R16,2,175,(1)Djokovic d. (Q)Adrian Ungur [ROU],6-2 6-3,,1.52,1.80%,1.80%,58.90%,69.70%,52.20%,6-Apr,1:08
23_Mar_2011,Miami Masters,Hard,F,2,1,(2)Djokovic d. (1)Rafael Nadal [ESP],4-6 6-3 7-6(4), (ch),1.27,3.20%,0.00%,56.80%,66.70%,70.70%,4-Feb,3:22
23_Mar_2011,Miami Masters,Hard,SF,2,15,(2)Djokovic d. (14)Mardy Fish [USA],6-3 6-1, (ch),1.35,7.10%,0.00%,69.60%,74.40%,47.10%,4-Apr,1:26
23_Mar_2011,Miami Masters,Hard,QF,2,40,(2)Djokovic d. Kevin Anderson [RSA],6-4 6-2,,1.45,9.40%,3.10%,65.60%,81.00%,45.50%,5-May,1:48
23_Mar_2011,Miami Masters,Hard,R16,2,17,(2)Djokovic d. (16)Viktor Troicki [SRB],6-3 6-2,,1.37,4.50%,3.00%,62.70%,71.40%,60.00%,2-Feb,1:24
23_Mar_2011,Miami Masters,Hard,R32,2,173,(2)Djokovic d. (WC)James Blake [USA],6-2 6-0,,2.6,13.50%,2.70%,73.00%,88.90%,50.00%,0/0,0:53
23_Mar_2011,Miami Masters,Hard,R64,2,54,(2)Djokovic d. Denis Istomin [UZB],6-0 6-1,,2.47,0.00%,4.90%,63.40%,73.10%,66.70%,2-Feb,0:49
10_Mar_2011,Indian Wells Masters,Hard,F,3,1,(3)Djokovic d. (1)Rafael Nadal [ESP],4-6 6-3 6-2, (ch),1.12,4.50%,4.50%,61.80%,74.50%,52.90%,9-Jun,2:26
10_Mar_2011,Indian Wells Masters,Hard,SF,3,2,(3)Djokovic d. (2)Roger Federer [SUI],6-3 3-6 6-2, (ch),1.09,3.50%,4.70%,67.10%,63.20%,53.60%,9-Jun,2:07
10_Mar_2011,Indian Wells Masters,Hard,QF,3,21,(3)Djokovic d. (18)Richard Gasquet [FRA],6-2 6-4, (ch),1.46,3.70%,1.90%,57.40%,83.90%,39.10%,3-Jan,1:35
10_Mar_2011,Indian Wells Masters,Hard,R16,3,18,(3)Djokovic d. (16)Viktor Troicki [SRB],6-0 6-1,,1.79,1.70%,6.70%,66.70%,72.50%,50.00%,4-Apr,1:06
10_Mar_2011,Indian Wells Masters,Hard,R32,3,34,(3)Djokovic d. (31)Ernests Gulbis [LAT],6-0 6-1,,2.26,9.10%,0.00%,56.80%,72.00%,68.40%,5-May,0:54
10_Mar_2011,Indian Wells Masters,Hard,R64,3,39,(3)Djokovic d. Andrey Golubev [KAZ],6-0 6-4,,2.75,0.00%,5.60%,63.90%,78.30%,84.60%,0/1,1:00
21_Feb_2011,Dubai,Hard,F,3,2,(2)Djokovic d. (1)Roger Federer [SUI],6-3 6-3, (ch),1.75,10.20%,0.00%,67.30%,81.80%,56.30%,2-Jan,1:12
21_Feb_2011,Dubai,Hard,SF,3,7,(2)Djokovic d. (3)Tomas Berdych [CZE],6-7(5) 6-2 4-2 RET,,1.38,11.90%,2.40%,63.10%,75.50%,64.50%,4-Apr,2:22
21_Feb_2011,Dubai,Hard,QF,3,38,(2)Djokovic d. Florian Mayer [GER],7-5 6-1,,1.69,9.70%,3.20%,67.70%,85.70%,40.00%,5-Apr,1:16
21_Feb_2011,Dubai,Hard,R16,3,41,(2)Djokovic d. Feliciano Lopez [ESP],6-3 2-6 6-4,,1.07,8.20%,2.70%,65.80%,70.80%,60.00%,4-Jan,1:49
21_Feb_2011,Dubai,Hard,R32,3,27,(2)Djokovic d. Michael Llodra [FRA],6-3 6-3,,1.8,7.80%,2.00%,64.70%,78.80%,72.20%,3-Mar,1:04
17_Jan_2011,Australian Open,Hard,F,3,5,(3)Djokovic d. (5)Andy Murray [GBR],6-4 6-2 6-3, (ch),1.54,6.70%,0.00%,64.00%,72.90%,55.60%,4-Jan,2:39
17_Jan_2011,Australian Open,Hard,SF,3,2,(3)Djokovic d. (2)Roger Federer [SUI],7-6(3) 7-5 6-4, (ch),1.04,4.80%,4.00%,68.80%,73.30%,41.00%,10-Jul,3:00
17_Jan_2011,Australian Open,Hard,QF,3,6,(3)Djokovic d. (6)Tomas Berdych [CZE],6-1 7-6(5) 6-1, (ch),1.49,11.00%,1.10%,68.10%,82.30%,41.40%,2-Jan,2:32
17_Jan_2011,Australian Open,Hard,R16,3,14,(3)Djokovic d. (14)Nicolas Almagro [ESP],6-3 6-4 6-0,,1.92,16.00%,5.30%,74.70%,85.70%,47.40%,3-Mar,1:44
17_Jan_2011,Australian Open,Hard,R32,3,27,(3)Djokovic d. (29)Viktor Troicki [SRB],6-2 RET,,1.52,4.50%,0.00%,77.30%,58.80%,80.00%,0/1,0:40
17_Jan_2011,Australian Open,Hard,R64,3,81,(3)Djokovic d. Ivan Dodig [CRO],7-5 6-7(8) 6-0 6-2,,1.42,7.40%,2.50%,64.50%,75.60%,62.80%,5-Apr,3:21
17_Jan_2011,Australian Open,Hard,R128,3,42,(3)Djokovic d. Marcel Granollers [ESP],6-1 6-3 6-1,,2.03,10.60%,1.50%,68.20%,75.60%,66.70%,2-Jan,1:31
3_Dec_2010,Davis Cup WG F: SRB vs FRA,Hard,RR,3,42,Djokovic d. Gilles Simon [FRA],6-3 6-1 7-5,,,,,,,,,
3_Dec_2010,Davis Cup WG F: SRB vs FRA,Hard,RR,3,12,Djokovic d. Gael Monfils [FRA],6-2 6-2 6-4,,,,,,,,,
21_Nov_2010,Tour Finals,Hard,SF,3,2,Roger Federer [SUI] d. Djokovic,6-1 6-4, (ch),0.63,3.50%,5.30%,61.40%,57.10%,40.90%,11-Jul,1:21
21_Nov_2010,Tour Finals,Hard,RR,3,1,Rafael Nadal [ESP] d. Djokovic,7-5 6-2, (ch),0.76,11.50%,1.60%,63.90%,64.10%,45.50%,8-Apr,1:52
21_Nov_2010,Tour Finals,Hard,RR,3,6,Djokovic d. Tomas Berdych [CZE],6-3 6-3, (ch),1.54,9.30%,1.90%,61.10%,78.80%,61.90%,0/0,1:28
21_Nov_2010,Tour Finals,Hard,RR,3,8,Djokovic d. Andy Roddick [USA],6-2 6-3, (ch),1.49,11.80%,0.00%,58.80%,73.30%,76.20%,1-Jan,1:07
7_Nov_2010,Paris Masters,Hard,R16,3,34,Michael Llodra [FRA] d. (2)Djokovic,7-6(6) 6-2,,0.83,6.30%,4.70%,71.90%,73.90%,44.40%,4-Feb,1:33
7_Nov_2010,Paris Masters,Hard,R32,3,24,(2)Djokovic d. Juan Monaco [ARG],6-4 6-3,,1.14,11.90%,3.00%,55.20%,73.00%,56.70%,8-Jul,1:24
1_Nov_2010,Basel,Hard,F,3,2,(1)Roger Federer [SUI] d. (2)Djokovic,6-4 3-6 6-1, (ch),0.88,4.90%,2.40%,69.50%,64.90%,64.00%,8-May,1:55
1_Nov_2010,Basel,Hard,SF,3,32,(2)Djokovic d. Viktor Troicki [SRB],7-6(4) 6-4,,1.06,4.40%,2.90%,54.40%,75.70%,61.30%,3-Feb,1:38
1_Nov_2010,Basel,Hard,QF,3,66,(2)Djokovic d. (Q)Robin Haase [NED],6-2 6-3,,1.74,9.40%,1.90%,62.30%,75.80%,65.00%,5-Apr,1:19
1_Nov_2010,Basel,Hard,R16,3,41,(2)Djokovic d. (Q)Jarkko Nieminen [FIN],6-4 7-6(6),,1.19,9.00%,1.30%,57.70%,82.20%,48.50%,4-Apr,1:58
1_Nov_2010,Basel,Hard,R32,3,26,(2)Djokovic d. Ernests Gulbis [LAT],6-4 6-2,,1.64,9.60%,1.90%,67.30%,71.40%,70.60%,2-Jan,1:12
10_Oct_2010,Shanghai Masters,Hard,SF,2,3,(3)Roger Federer [SUI] d. (2)Djokovic,7-5 6-4, (ch),0.82,5.30%,5.30%,64.00%,62.50%,55.60%,4-Jan,1:42
10_Oct_2010,Shanghai Masters,Hard,QF,2,35,(2)Djokovic d. Guillermo Garcia Lopez [ESP],6-2 6-3,,1.62,7.80%,3.90%,70.60%,77.80%,46.70%,3-Feb,1:06
10_Oct_2010,Shanghai Masters,Hard,R16,2,31,(2)Djokovic d. Richard Gasquet [FRA],6-1 6-1,,1.97,8.90%,4.40%,73.30%,75.80%,58.30%,1-Jan,0:58
10_Oct_2010,Shanghai Masters,Hard,R32,2,17,(2)Djokovic d. Ivan Ljubicic [CRO],6-3 6-3,,1.83,7.00%,1.80%,56.10%,81.30%,68.00%,6-Jun,1:21
4_Oct_2010,Beijing,Hard,F,2,11,(1)Djokovic d. (8)David Ferrer [ESP],6-2 6-4, (ch),1.63,6.10%,2.00%,65.30%,78.10%,58.80%,0/1,1:24
4_Oct_2010,Beijing,Hard,SF,2,22,(1)Djokovic d. (WC)John Isner [USA],7-6(1) 6-2,,1.96,9.40%,0.00%,56.60%,80.00%,73.90%,2-Jan,1:27
4_Oct_2010,Beijing,Hard,QF,2,43,(1)Djokovic d. Gilles Simon [FRA],6-3 6-2,,1.4,5.90%,0.00%,73.50%,72.00%,66.70%,7-Jul,1:25
4_Oct_2010,Beijing,Hard,R16,2,19,(1)Djokovic d. Mardy Fish [USA],W/O,,,,,,,,,
4_Oct_2010,Beijing,Hard,R32,2,356,(1)Djokovic d. (WC)Mao Xin Gong [CHN],6-1 6-3,,2.35,7.30%,2.40%,56.10%,87.00%,66.70%,0/0,1:11
17_Sep_2010,Davis Cup WG SF: SRB vs CZE,Hard,RR,2,7,Djokovic d. Tomas Berdych [CZE],4-6 6-3 6-2 6-4,,,,,,,,,
30_Aug_2010,US Open,Hard,F,3,1,(1)Rafael Nadal [ESP] d. (3)Djokovic,6-4 5-7 6-4 6-2, (ch),0.77,3.50%,2.80%,65.70%,64.90%,44.90%,20/25,3:43
30_Aug_2010,US Open,Hard,SF,3,2,(3)Djokovic d. (2)Roger Federer [SUI],5-7 6-1 5-7 6-2 7-5, (ch),1.17,2.60%,2.00%,62.30%,68.10%,63.20%,7-Apr,3:44
30_Aug_2010,US Open,Hard,QF,3,19,(3)Djokovic d. (17)Gael Monfils [FRA],7-6(2) 6-1 6-2, (ch),1.45,1.00%,4.00%,74.00%,68.90%,50.00%,13-Nov,2:24
30_Aug_2010,US Open,Hard,R16,3,21,(3)Djokovic d. (19)Mardy Fish [USA],6-3 6-4 6-1,,1.47,6.60%,5.30%,68.40%,78.80%,45.80%,4-Mar,1:50
30_Aug_2010,US Open,Hard,R32,3,108,(3)Djokovic d. (WC)James Blake [USA],6-1 7-6(4) 6-3, (ch),1.26,4.30%,1.10%,78.70%,68.90%,70.00%,4-Mar,1:44
30_Aug_2010,US Open,Hard,R64,3,52,(3)Djokovic d. Philipp Petzschner [GER],7-5 6-3 7-6(6),,1.35,4.00%,7.90%,69.30%,75.70%,61.30%,5-Apr,2:23
30_Aug_2010,US Open,Hard,R128,3,47,(3)Djokovic d. Viktor Troicki [SRB],6-3 3-6 2-6 7-5 6-3,,1,1.90%,2.50%,65.20%,66.70%,50.00%,14-Sep,3:40
15_Aug_2010,Cincinnati Masters,Hard,QF,3,13,(9)Andy Roddick [USA] d. (2)Djokovic,6-4 7-5, (ch),0.76,8.10%,3.20%,59.70%,59.50%,64.00%,6-Mar,1:23
15_Aug_2010,Cincinnati Masters,Hard,R16,3,37,(2)Djokovic d. David Nalbandian [ARG],6-1 7-6(7),,1.28,2.90%,4.30%,66.70%,71.70%,39.10%,8-May,1:37
15_Aug_2010,Cincinnati Masters,Hard,R32,3,47,(2)Djokovic d. Viktor Troicki [SRB],6-3 7-5,,1.25,3.80%,7.50%,63.70%,72.50%,48.30%,7-May,1:41
9_Aug_2010,Canada Masters,Hard,SF,2,3,(3)Roger Federer [SUI] d. (2)Djokovic,6-1 3-6 7-5, (ch),0.87,0.80%,2.50%,68.60%,56.80%,48.60%,12-Jul,2:22
9_Aug_2010,Canada Masters,Hard,QF,2,72,(2)Djokovic d. Jeremy Chardy [FRA],6-2 6-3,,1.71,5.80%,1.90%,84.60%,75.00%,62.50%,2-Feb,1:13
9_Aug_2010,Canada Masters,Hard,R16,2,54,(2)Djokovic d. Victor Hanescu [ROU],6-3 6-4,,1.42,3.30%,1.70%,68.30%,70.70%,63.20%,2-Jan,1:20
9_Aug_2010,Canada Masters,Hard,R32,2,33,(2)Djokovic d. Julien Benneteau [FRA],7-5 7-5,,1.19,8.10%,6.80%,68.90%,64.70%,39.10%,8-Apr,2:13
9_Jul_2010,Davis Cup WG QF: CRO vs SRB,Hard,RR,2,16,Djokovic d. Ivan Ljubicic [CRO],7-6(3) 6-4 6-1,,,,,,,,,
9_Jul_2010,Davis Cup WG QF: CRO vs SRB,Hard,RR,2,13,Djokovic d. Marin Cilic [CRO],6-3 6-3 6-2,,,,,,,,,
